label,exposure_spline,mean,lower,upper,age,outcome
cvd_ihd_65,0.89,1.01491442824734,1.00764114351987,1.02450434227783,65,ihd
cvd_ihd_65,0.9,1.01508042454916,1.00772699577736,1.02477570521589,65,ihd
cvd_ihd_65,0.91,1.01524638585565,1.00781284792415,1.02504698051781,65,ihd
cvd_ihd_65,0.92,1.01541231217177,1.00789869995898,1.02531816820053,65,ihd
cvd_ihd_65,0.93,1.01557820350247,1.00798455188062,1.025589268281,65,ihd
cvd_ihd_65,0.94,1.01574405985269,1.00807040368783,1.02586028077616,65,ihd
cvd_ihd_65,0.95,1.01590988122737,1.00815625537937,1.02613120570294,65,ihd
cvd_ihd_65,0.96,1.01607566763148,1.00824210695399,1.0264020430783,65,ihd
cvd_ihd_65,0.97,1.01624141906996,1.00832795841045,1.02667279291916,65,ihd
cvd_ihd_65,0.98,1.01640713554774,1.00841380974751,1.02694345524247,65,ihd
cvd_ihd_65,0.99,1.0165728170698,1.00849966096393,1.02721403006517,65,ihd
cvd_ihd_65,1,1.01673846364106,1.00858551205847,1.0274845174042,65,ihd
cvd_ihd_65,1.1,1.01839300814888,1.00944401602739,1.03018458291976,65,ihd
cvd_ihd_65,1.2,1.02004406302075,1.01030250644291,1.03287591870346,65,ihd
cvd_ihd_65,1.3,1.02169163320475,1.01116098206379,1.03555854169619,65,ihd
cvd_ihd_65,1.4,1.02333572364902,1.01201944164883,1.03823246883883,65,ihd
cvd_ihd_65,1.5,1.02497633930166,1.01287788395681,1.0408977170723,65,ihd
cvd_ihd_65,1.6,1.02661348511079,1.01373630774651,1.04355430333746,65,ihd
cvd_ihd_65,1.7,1.02824716602452,1.01459471177671,1.04620224457522,65,ihd
cvd_ihd_65,1.8,1.02987738699095,1.01545309480618,1.04884155772647,65,ihd
cvd_ihd_65,1.9,1.03150415295821,1.01631145559372,1.0514722597321,65,ihd
cvd_ihd_65,2,1.0331274688744,1.0171697928981,1.054094367533,65,ihd
cvd_ihd_65,2.1,1.03474733968764,1.01802810547811,1.05670789807006,65,ihd
cvd_ihd_65,2.2,1.03636377034604,1.01888639209252,1.05931286828418,65,ihd
cvd_ihd_65,2.3,1.03797676579772,1.01974465150012,1.06190929511624,65,ihd
cvd_ihd_65,2.4,1.03958633099077,1.02060288245968,1.06449719550715,65,ihd
cvd_ihd_65,2.5,1.04119247087333,1.02146108373,1.06707658639778,65,ihd
cvd_ihd_65,2.6,1.0427951903935,1.02231925406985,1.06964748472903,65,ihd
cvd_ihd_65,2.7,1.04439449449939,1.023177392238,1.0722099074418,65,ihd
cvd_ihd_65,2.8,1.04599038813911,1.02403549699326,1.07476387147697,65,ihd
cvd_ihd_65,2.9,1.04758287626078,1.02489356709438,1.07730939377543,65,ihd
cvd_ihd_65,3,1.04917196381252,1.02575160130017,1.07984649127809,65,ihd
cvd_ihd_65,3.1,1.05075765574242,1.02660959836938,1.08237518092583,65,ihd
cvd_ihd_65,3.2,1.05233995699861,1.02746755706082,1.08489547965953,65,ihd
cvd_ihd_65,3.3,1.0539188725292,1.02832547613326,1.0874074044201,65,ihd
cvd_ihd_65,3.4,1.0554944072823,1.02918335434548,1.08991097214843,65,ihd
cvd_ihd_65,3.5,1.05706656620602,1.03004119045626,1.0924061997854,65,ihd
cvd_ihd_65,3.6,1.05863535424847,1.03089898322438,1.09489310427191,65,ihd
cvd_ihd_65,3.7,1.06020077635778,1.03175673140863,1.09737170254885,65,ihd
cvd_ihd_65,3.8,1.06176283748204,1.03261443376779,1.09984201155711,65,ihd
cvd_ihd_65,3.9,1.06332154256937,1.03347208906063,1.10230404823758,65,ihd
cvd_ihd_65,4,1.0648768965679,1.03432969604594,1.10475782953116,65,ihd
cvd_ihd_65,4.1,1.06642890442571,1.0351872534825,1.10720337237874,65,ihd
cvd_ihd_65,4.2,1.06797757109094,1.0360447601291,1.1096406937212,65,ihd
cvd_ihd_65,4.3,1.06952290151169,1.0369022147445,1.11206981049945,65,ihd
cvd_ihd_65,4.4,1.07106490063608,1.0377596160875,1.11449073965437,65,ihd
cvd_ihd_65,4.5,1.07260357341221,1.03861696291688,1.11690349812685,65,ihd
cvd_ihd_65,4.6,1.07413892478821,1.03947425399141,1.11930810285778,65,ihd
cvd_ihd_65,4.7,1.07567095971217,1.04033148806987,1.12170457078806,65,ihd
cvd_ihd_65,4.8,1.07719968313222,1.04118866391106,1.12409291885859,65,ihd
cvd_ihd_65,4.9,1.07872509999647,1.04204578027375,1.12647316401024,65,ihd
cvd_ihd_65,5,1.08024721525303,1.04290283591672,1.12884532318391,65,ihd
cvd_ihd_65,5.1,1.08176603385001,1.04375982959875,1.13121390207055,65,ihd
cvd_ihd_65,5.2,1.08328156073552,1.04461676007862,1.13359333654134,65,ihd
cvd_ihd_65,5.3,1.08479380085769,1.04547362611512,1.13596554261116,65,ihd
cvd_ihd_65,5.4,1.08630275916461,1.04633042646703,1.13833053214223,65,ihd
cvd_ihd_65,5.5,1.08780844060441,1.04718715989313,1.14068831699677,65,ihd
cvd_ihd_65,5.6,1.08931085012519,1.04804382515219,1.143038909037,65,ihd
cvd_ihd_65,5.7,1.09080999267506,1.048900421003,1.14538232012514,65,ihd
cvd_ihd_65,5.8,1.09230587320215,1.04975694620435,1.14771856212341,65,ihd
cvd_ihd_65,5.9,1.09379849665456,1.05061339951501,1.15004764689404,65,ihd
cvd_ihd_65,6,1.09528786798041,1.05146977969376,1.15236958629923,65,ihd
cvd_ihd_65,6.1,1.0967739921278,1.05232608549939,1.15468439220122,65,ihd
cvd_ihd_65,6.2,1.09825687404485,1.05318231569068,1.15699207646223,65,ihd
cvd_ihd_65,6.3,1.09973651867967,1.0540384690264,1.15929265094446,65,ihd
cvd_ihd_65,6.4,1.10121293098038,1.05489454426535,1.16158612751015,65,ihd
cvd_ihd_65,6.5,1.10268611589509,1.05575054016629,1.16387251802152,65,ihd
cvd_ihd_65,6.6,1.10415607837191,1.05660645548802,1.16615183434078,65,ihd
cvd_ihd_65,6.7,1.10562282335894,1.05746228898931,1.16842408833015,65,ihd
cvd_ihd_65,6.8,1.10708635580432,1.05831803942894,1.17068929185186,65,ihd
cvd_ihd_65,6.9,1.10854668065614,1.0591737055657,1.17291496399218,65,ihd
cvd_ihd_65,7,1.11000380286252,1.06002928615836,1.175123095402,65,ihd
cvd_ihd_65,7.1,1.11145772737157,1.06088477996572,1.17732313057957,65,ihd
cvd_ihd_65,7.2,1.11290845913141,1.06174018574654,1.17951508704732,65,ihd
cvd_ihd_65,7.3,1.11435600309014,1.06256984236331,1.18169898232772,65,ihd
cvd_ihd_65,7.4,1.11580036419589,1.06338955338012,1.18390534087235,65,ihd
cvd_ihd_65,7.5,1.11724154739675,1.06420829244794,1.186136906373,65,ihd
cvd_ihd_65,7.6,1.11867955764085,1.06502606113215,1.18836195809244,65,ihd
cvd_ihd_65,7.7,1.1201143998763,1.06584286099817,1.19058050589911,65,ihd
cvd_ihd_65,7.8,1.12154607905121,1.0666586936114,1.19279255966145,65,ihd
cvd_ihd_65,7.9,1.12297460011369,1.06747356053724,1.19499812924789,65,ihd
cvd_ihd_65,8,1.12439996801186,1.0682874633411,1.19719722452687,65,ihd
cvd_ihd_65,8.1,1.12582218769382,1.06910040358838,1.19938985536682,65,ihd
cvd_ihd_65,8.2,1.12724126410769,1.06991238284448,1.20157603163617,65,ihd
cvd_ihd_65,8.3,1.12865720220158,1.07074540501005,1.20375576320336,65,ihd
cvd_ihd_65,8.4,1.13007000692361,1.07159114557741,1.20592905993683,65,ihd
cvd_ihd_65,8.5,1.13147968322189,1.0724366626734,1.20809593170501,65,ihd
cvd_ihd_65,8.6,1.13288623604452,1.07328195396853,1.21025638837633,65,ihd
cvd_ihd_65,8.7,1.13428967033963,1.07412701713332,1.21241043981923,65,ihd
cvd_ihd_65,8.8,1.13568999105532,1.07497184983827,1.21455809590215,65,ihd
cvd_ihd_65,8.9,1.13708720313971,1.07581644975391,1.21668014866262,65,ihd
cvd_ihd_65,9,1.13848131154091,1.07666081455075,1.21879543172815,65,ihd
cvd_ihd_65,9.1,1.13987232120703,1.0775049418993,1.22090397254244,65,ihd
cvd_ihd_65,9.2,1.14126023708619,1.07834882947009,1.22300578277143,65,ihd
cvd_ihd_65,9.3,1.14264506412649,1.07919247493361,1.2251008740811,65,ihd
cvd_ihd_65,9.4,1.14402680727605,1.08003587596039,1.22718925813742,65,ihd
cvd_ihd_65,9.5,1.14540547148298,1.08087903022095,1.22927094660633,65,ihd
cvd_ihd_65,9.6,1.1467810616954,1.08172193538579,1.23134595115382,65,ihd
cvd_ihd_65,9.7,1.14815358286142,1.08255182436425,1.23341428344583,65,ihd
cvd_ihd_65,9.8,1.14952303992914,1.08334060333493,1.23547595514834,65,ihd
cvd_ihd_65,9.9,1.15088943784669,1.08412815673663,1.2375309779273,65,ihd
cvd_ihd_65,10,1.15225278156217,1.08491552502162,1.23957936344869,65,ihd
cvd_ihd_65,11,1.16571932618813,1.09273227183213,1.25970073600768,65,ihd
cvd_ihd_65,12,1.17888589353127,1.10104729421091,1.2799311413853,65,ihd
cvd_ihd_65,13,1.1917574317041,1.10938061485844,1.29915722210983,65,ihd
cvd_ihd_65,14,1.20433888881909,1.11759067296287,1.31655240884106,65,ihd
cvd_ihd_65,15,1.21663521298874,1.12582914684231,1.33444900232324,65,ihd
cvd_ihd_65,16,1.22865135232553,1.1340587528902,1.35177267065646,65,ihd
cvd_ihd_65,17,1.24039225494197,1.14225757853659,1.36850763142814,65,ihd
cvd_ihd_65,18,1.25186286895054,1.1504236993814,1.38446473443199,65,ihd
cvd_ihd_65,19,1.26306814246373,1.15855519102453,1.39870570187729,65,ihd
cvd_ihd_65,20,1.27401302359403,1.16665012906592,1.41285494628104,65,ihd
cvd_ihd_65,21,1.28470246045394,1.17470658910546,1.42693648644001,65,ihd
cvd_ihd_65,22,1.29514140115593,1.18272264674309,1.43970602555117,65,ihd
cvd_ihd_65,23,1.30533479381251,1.19015318894716,1.45287787497709,65,ihd
cvd_ihd_65,24,1.31528758653616,1.19782065373287,1.46460500441036,65,ihd
cvd_ihd_65,24.9999999999999,1.32500472743937,1.20535198187498,1.478140776768,65,ihd
cvd_ihd_65,25.9999999999999,1.33449116463464,1.21289298538736,1.48966441717316,65,ihd
cvd_ihd_65,26.9999999999999,1.34375184623445,1.22017369758369,1.50153528816967,65,ihd
cvd_ihd_65,27.9999999999999,1.3527917203513,1.2273992686315,1.51273169741308,65,ihd
cvd_ihd_65,28.9999999999999,1.36161573509767,1.234548795819,1.52255032484017,65,ihd
cvd_ihd_65,29.9999999999999,1.37022883858606,1.24158693152836,1.53169514661375,65,ihd
cvd_ihd_65,30.9999999999999,1.37863597892895,1.24865621395199,1.54147419501426,65,ihd
cvd_ihd_65,31.9999999999999,1.38684210423884,1.25590576781495,1.55151835754081,65,ihd
cvd_ihd_65,32.9999999999999,1.39485216262822,1.26308307531121,1.56121021246609,65,ihd
cvd_ihd_65,33.9999999999999,1.40267110192479,1.2695648561203,1.56928378858247,65,ihd
cvd_ihd_65,34.9999999999999,1.41030382616777,1.27594810533831,1.57610508096394,65,ihd
cvd_ihd_65,35.9999999999999,1.41775513694853,1.28231048840863,1.58258167621066,65,ihd
cvd_ihd_65,36.9999999999999,1.42502981185,1.28884085826197,1.58965530472318,65,ihd
cvd_ihd_65,37.9999999999999,1.432132604416,1.2951970887083,1.59970830138961,65,ihd
cvd_ihd_65,38.9999999999999,1.43906819296612,1.3007595398975,1.6054762004416,65,ihd
cvd_ihd_65,39.9999999999999,1.44584121874475,1.30680469366728,1.61053996722679,65,ihd
cvd_ihd_65,40.9999999999999,1.45245630281282,1.31239690894643,1.61662817236395,65,ihd
cvd_ihd_65,41.9999999999999,1.45891801178638,1.3175412310635,1.62486430916857,65,ihd
cvd_ihd_65,42.9999999999999,1.46523089425285,1.32263927694785,1.63348787198501,65,ihd
cvd_ihd_65,43.9999999999999,1.47139943838561,1.32766398594625,1.63813223130934,65,ihd
cvd_ihd_65,44.9999999999999,1.47742810980977,1.33350346436933,1.64257303851103,65,ihd
cvd_ihd_65,45.9999999999999,1.48332131850159,1.33894230194483,1.64790430054579,65,ihd
cvd_ihd_65,46.9999999999999,1.48908322750038,1.34472758154031,1.65350023990531,65,ihd
cvd_ihd_65,47.9999999999999,1.49471783292341,1.348694440413,1.65887182615958,65,ihd
cvd_ihd_65,48.9999999999999,1.50022899166314,1.35372603201749,1.6639687142082,65,ihd
cvd_ihd_65,49.9999999999999,1.50562050765844,1.35904871960038,1.66891611310884,65,ihd
cvd_ihd_65,50.9999999999999,1.51089600157527,1.36428020405238,1.67365433788304,65,ihd
cvd_ihd_65,51.9999999999999,1.51605877089758,1.36941581534206,1.67818209909117,65,ihd
cvd_ihd_65,52.9999999999998,1.52111196880264,1.37445443293614,1.68291613853338,65,ihd
cvd_ihd_65,53.9999999999998,1.52605850345712,1.37939493630137,1.68768616584577,65,ihd
cvd_ihd_65,54.9999999999998,1.53090088961561,1.38423620490449,1.69188067446913,65,ihd
cvd_ihd_65,55.9999999999998,1.53564122566098,1.38897709527667,1.69660241593386,65,ihd
cvd_ihd_65,56.9999999999998,1.54028126310452,1.39364869381954,1.70382222802094,65,ihd
cvd_ihd_65,57.9999999999998,1.54482251701107,1.39737810622028,1.70717553822813,65,ihd
cvd_ihd_65,58.9999999999998,1.54926636428276,1.40051787458317,1.71178010048302,65,ihd
cvd_ihd_65,59.9999999999998,1.55361391042051,1.40461783227721,1.71743702569175,65,ihd
cvd_ihd_65,60.9999999999998,1.5578660056818,1.40808269662235,1.72293156315396,65,ihd
cvd_ihd_65,61.9999999999998,1.56202323325296,1.4114803394733,1.72828834713757,65,ihd
cvd_ihd_65,62.9999999999998,1.56608600997067,1.41519717107076,1.73381740708661,65,ihd
cvd_ihd_65,63.9999999999998,1.57005455629641,1.41848642895178,1.7378262266889,65,ihd
cvd_ihd_65,64.9999999999998,1.5739287837575,1.42198155192998,1.74170622113614,65,ihd
cvd_ihd_65,65.9999999999998,1.57770843488403,1.42474631387959,1.74554802731446,65,ihd
cvd_ihd_65,66.9999999999998,1.58139293452569,1.42780352659684,1.74755123453589,65,ihd
cvd_ihd_65,67.9999999999998,1.58498155297805,1.43050504192908,1.75038812434207,65,ihd
cvd_ihd_65,68.9999999999998,1.58847335815851,1.43234739069479,1.75548383733258,65,ihd
cvd_ihd_65,69.9999999999998,1.59186729453604,1.43492366017266,1.76019917888663,65,ihd
cvd_ihd_65,70.9999999999998,1.5951620760015,1.43787836518769,1.76368017653839,65,ihd
cvd_ihd_65,71.9999999999998,1.59835607527923,1.44069162889661,1.76709532162272,65,ihd
cvd_ihd_65,72.9999999999998,1.60144761394181,1.44243795302392,1.77040227710479,65,ihd
cvd_ihd_65,73.9999999999998,1.60443545897915,1.44411519287892,1.77435203961217,65,ihd
cvd_ihd_65,74.9999999999998,1.60731919675435,1.44629284170995,1.77665619255767,65,ihd
cvd_ihd_65,75.9999999999998,1.61009829854032,1.44808636688555,1.77968481960097,65,ihd
cvd_ihd_65,76.9999999999998,1.61277131566075,1.44978522678572,1.78258265284866,65,ihd
cvd_ihd_65,77.9999999999998,1.61533901774098,1.45147167532501,1.7853307038482,65,ihd
cvd_ihd_65,78.9999999999998,1.61780437867953,1.45333423152852,1.79157974419079,65,ihd
cvd_ihd_65,79.9999999999997,1.62016915645884,1.45800459142293,1.79778646507353,65,ihd
cvd_ihd_65,80.9999999999997,1.62243186475145,1.46133738768367,1.8004673509439,65,ihd
cvd_ihd_65,81.9999999999997,1.62459058712352,1.46163651395511,1.80388465385134,65,ihd
cvd_ihd_65,82.9999999999997,1.62664342761008,1.46283114965799,1.80603311099826,65,ihd
cvd_ihd_65,83.9999999999997,1.62858900173227,1.46611017774008,1.81020393275508,65,ihd
cvd_ihd_65,84.9999999999997,1.63042504080502,1.46618645526935,1.81306103619163,65,ihd
cvd_ihd_65,85.9999999999997,1.63215150612919,1.46627285375119,1.81458034563538,65,ihd
cvd_ihd_65,86.9999999999997,1.63376958382496,1.46754315756872,1.81492672196437,65,ihd
cvd_ihd_65,87.9999999999997,1.63527964729672,1.46826029461055,1.81794890999641,65,ihd
cvd_ihd_65,88.9999999999997,1.63668094898903,1.4698154244116,1.82147470330152,65,ihd
cvd_ihd_65,89.9999999999997,1.63797565958716,1.4713391717619,1.82240959108204,65,ihd
cvd_ihd_65,90.9999999999997,1.63916465315978,1.4728853706877,1.82429818124985,65,ihd
cvd_ihd_65,91.9999999999997,1.6402535066163,1.47438891400404,1.82667240747062,65,ihd
cvd_ihd_65,92.9999999999997,1.64124367574254,1.4747781737912,1.8267277787575,65,ihd
cvd_ihd_65,93.9999999999997,1.64214339349566,1.4766892530275,1.82675453930622,65,ihd
cvd_ihd_65,94.9999999999997,1.64296164599959,1.47735742549658,1.82675452932119,65,ihd
cvd_ihd_65,95.9999999999997,1.64370743114626,1.47735741549721,1.82702642108786,65,ihd
cvd_ihd_65,96.9999999999997,1.64438903491842,1.47741425225828,1.82857482010686,65,ihd
cvd_ihd_65,97.9999999999997,1.64501596234272,1.47770324287339,1.82995084352293,65,ihd
cvd_ihd_65,98.9999999999997,1.64558863301809,1.47770323287955,1.83000838561482,65,ihd
cvd_ihd_65,100,1.6461058721816,1.47770322288571,1.83003427030364,65,ihd
cvd_ihd_65,110,1.64999308358183,1.4777031229473,1.83363321019958,65,ihd
cvd_ihd_65,120,1.65367739441575,1.48233947551606,1.83544408778053,65,ihd
cvd_ihd_65,130,1.65736170524967,1.48729828107944,1.83757529242329,65,ihd
cvd_ihd_65,140,1.66104601608359,1.48731986300713,1.84767693301948,65,ihd
cvd_ihd_65,150,1.6647303269175,1.49249271913062,1.85584934567797,65,ihd
cvd_ihd_65,160,1.66841463775142,1.49618904666123,1.86075004865359,65,ihd
cvd_ihd_65,170,1.67209894858534,1.49742270747604,1.8688227630702,65,ihd
cvd_ihd_65,180,1.67578325941926,1.49891758171258,1.87881259379102,65,ihd
cvd_ihd_65,190,1.67946757025318,1.49891748176875,1.8859228542168,65,ihd
cvd_ihd_65,200,1.6831518810871,1.50291740607313,1.90085459542112,65,ihd
cvd_ihd_65,210,1.68683619192102,1.50415079763754,1.91690437132222,65,ihd
cvd_ihd_65,220,1.69052050275494,1.50422421804909,1.93503323085273,65,ihd
cvd_ihd_65,230,1.69420481358886,1.50555190534968,1.9507959624599,65,ihd
cvd_ihd_65,240,1.69788912442277,1.50611595894404,1.96890343257349,65,ihd
cvd_ihd_65,250,1.70157343525669,1.50613948921289,1.98285523533192,65,ihd
cvd_ihd_65,260,1.70525774609061,1.50616301948175,2.00329546919577,65,ihd
cvd_ihd_65,270,1.70894205692453,1.50618654975061,2.01404064707509,65,ihd
cvd_ihd_65,280,1.71262636775845,1.50621008001947,2.02993720861599,65,ihd
cvd_ihd_65,290,1.71631067859237,1.50623361028832,2.04537762837569,65,ihd
cvd_ihd_65,300,1.71999498942629,1.50625714055718,2.05836647420943,65,ihd
cvd_ihd_65,310,1.72367930026021,1.50628067082604,2.07676597325146,65,ihd
cvd_ihd_65,320,1.72736361109413,1.5063042010949,2.09260920915401,65,ihd
cvd_ihd_65,330,1.73104792192804,1.50632773136376,2.11543699959678,65,ihd
cvd_ihd_65,340,1.73473223276196,1.50681656341447,2.13341143335103,65,ihd
cvd_ihd_65,350,1.73841654359588,1.50681706977392,2.1492769851818,65,ihd
cvd_ihd_65,360,1.7421008544298,1.50681757613339,2.16625620034373,65,ihd
cvd_ihd_65,370,1.74578516526372,1.50681808249286,2.17897298183258,65,ihd
cvd_ihd_65,380,1.74946947609764,1.50681858885231,2.19551230413417,65,ihd
cvd_ihd_65,390,1.75315378693156,1.50681909521177,2.21296407226889,65,ihd
cvd_ihd_65,400,1.75683809776548,1.50696783317698,2.2308514877916,65,ihd
cvd_ihd_65,410,1.76052240859939,1.50696773320129,2.24887071154152,65,ihd
cvd_ihd_65,420,1.76420671943331,1.50696763322559,2.27003070254514,65,ihd
cvd_ihd_65,430,1.76789103026723,1.5069675332499,2.28955935433319,65,ihd
cvd_ihd_65,440,1.77157534110115,1.5069674332742,2.30908800612123,65,ihd
cvd_ihd_65,450,1.77525965193507,1.50696733329852,2.32845567931298,65,ihd
cvd_ihd_65,460,1.77894396276899,1.50696723332282,2.34780772190113,65,ihd
cvd_ihd_65,470,1.78262827360291,1.50696713334712,2.3641987050329,65,ihd
cvd_ihd_65,480,1.78631258443683,1.50696703337143,2.38001919349564,65,ihd
cvd_ihd_65,490,1.78999689527075,1.50696693339573,2.39583968195839,65,ihd
cvd_ihd_65,500,1.79368120610466,1.50696683342004,2.41166017042115,65,ihd
cvd_ihd_65,510,1.79736551693858,1.50696673344434,2.42952788327677,65,ihd
cvd_ihd_65,520,1.8010498277725,1.50696663346864,2.44995734198673,65,ihd
cvd_ihd_65,530,1.80473413860642,1.50696653349296,2.46664397933124,65,ihd
cvd_ihd_65,540,1.80841844944034,1.50696691347586,2.48330898097105,65,ihd
cvd_ihd_65,550,1.81210276027426,1.50696741939276,2.50004357729387,65,ihd
cvd_ihd_65,560,1.81578707110818,1.50696792530968,2.51666128961081,65,ihd
cvd_ihd_65,570,1.8194713819421,1.5069684312266,2.53333372637066,65,ihd
cvd_ihd_65,580,1.82315569277602,1.50696893714352,2.55000616313052,65,ihd
cvd_ihd_65,590,1.82684000360993,1.50696944306042,2.56667859989036,65,ihd
cvd_ihd_65,600,1.83052431444385,1.50698970609193,2.58335103665022,65,ihd
cvd_ihd_65,610,1.83420862527777,1.50701323635915,2.60203875437417,65,ihd
cvd_ihd_65,620,1.83789293611169,1.50703676662639,2.61902424207994,65,ihd
cvd_ihd_65,630,1.84157724694561,1.50706029689364,2.63588106376678,65,ihd
cvd_ihd_65,640,1.84526155777953,1.50708382716087,2.65273788545362,65,ihd
cvd_ihd_65,650,1.84894586861345,1.50710735742812,2.66987752302635,65,ihd
cvd_ihd_65,660,1.85263017944737,1.50713088769535,2.68819645279479,65,ihd
cvd_ihd_65,670,1.85631449028128,1.5071544179626,2.70651538256321,65,ihd
cvd_ihd_65,680,1.8599988011152,1.50717794822983,2.72481747423759,65,ihd
cvd_ihd_65,690,1.86368311194912,1.50720147849707,2.74311097780577,65,ihd
cvd_ihd_65,700,1.86736742278304,1.5072250087643,2.76140448137398,65,ihd
cvd_ihd_65,710,1.87105173361696,1.50724853903155,2.77969798494217,65,ihd
cvd_ihd_65,720,1.87473604445088,1.50727206929877,2.79799148851036,65,ihd
cvd_ihd_65,730,1.8784203552848,1.50729559956602,2.81628499207856,65,ihd
cvd_ihd_65,740,1.88210466611872,1.50731912983326,2.83457849564676,65,ihd
cvd_ihd_65,750,1.88578897695264,1.50734266010049,2.85287199921496,65,ihd
cvd_ihd_65,760,1.88947328778655,1.50736619036773,2.87116550278317,65,ihd
cvd_ihd_65,770,1.89315759862047,1.50738972063498,2.88945900635136,65,ihd
cvd_ihd_65,780,1.89684190945439,1.50741325090222,2.90775250991955,65,ihd
cvd_ihd_65,790,1.90052622028831,1.50743678116944,2.92604601348774,65,ihd
cvd_ihd_65,800,1.90421053112223,1.50746031143669,2.94433951705595,65,ihd
cvd_ihd_65,810,1.90789484195615,1.50748384170394,2.96263302062413,65,ihd
cvd_ihd_65,820,1.91157915279007,1.50750737197116,2.98092652419235,65,ihd
cvd_ihd_65,830,1.91526346362399,1.50753090223841,2.99922002776053,65,ihd
cvd_ihd_65,840,1.91894777445791,1.50755443250564,3.01751353132874,65,ihd
cvd_ihd_65,850,1.92263208529182,1.50757796277286,3.03580703489693,65,ihd
cvd_ihd_65,860,1.92631639612574,1.50760149304011,3.05410053846514,65,ihd
cvd_ihd_65,870,1.93000070695966,1.50762502330735,3.07239404203335,65,ihd
cvd_ihd_65,880,1.93368501779358,1.5076485535746,3.09068754560154,65,ihd
cvd_ihd_65,890,1.9373693286275,1.50767208384183,3.11011451758275,65,ihd
cvd_ihd_65,900,1.94105363946142,1.50769561410907,3.12999337391199,65,ihd
cvd_ihd_65,910,1.94473795029534,1.50771914437631,3.14803788272296,65,ihd
cvd_ihd_65,920,1.94842226112926,1.50774267464354,3.16608239153399,65,ihd
cvd_ihd_65,930,1.95210657196318,1.50776620491078,3.18412690034498,65,ihd
cvd_ihd_65,940,1.95579088279709,1.50778973517803,3.20217140915595,65,ihd
cvd_ihd_65,950,1.95947519363101,1.50781326544526,3.22021591796695,65,ihd
cvd_ihd_65,960,1.96315950446493,1.5078367957125,3.23826042677795,65,ihd
cvd_ihd_65,970,1.96684381529885,1.50786032597973,3.25630493558892,65,ihd
cvd_ihd_65,980,1.97052812613277,1.50788385624697,3.27434944439995,65,ihd
cvd_ihd_65,990,1.97421243696669,1.50790738651421,3.2924857732747,65,ihd
cvd_ihd_65,1000,1.97789674780061,1.50793091678145,3.31084107291549,65,ihd
cvd_ihd_65,1100,2.0147398561398,1.50802335942869,3.49382713269747,65,ihd
cvd_ihd_65,1200,2.05158296447898,1.50802235990419,3.67673353393521,65,ihd
cvd_ihd_65,1300,2.08842607281817,1.50802136037968,3.85963993517292,65,ihd
cvd_ihd_65,1400,2.12526918115736,1.50802036085518,4.04254633641063,65,ihd
cvd_ihd_65,1500,2.16211228949655,1.50801936133065,4.22545273764839,65,ihd
cvd_ihd_65,1600,2.19895539783574,1.5080183618062,4.4083591388861,65,ihd
cvd_ihd_65,1700,2.23579850617493,1.5080173622817,4.58908239753924,65,ihd
cvd_ihd_65,1800,2.27264161451411,1.50801636275725,4.76787247155394,65,ihd
cvd_ihd_65,1900,2.3094847228533,1.50801536323274,4.95005280962038,65,ihd
cvd_ihd_65,2000,2.34632783119249,1.50801436370824,5.13744215288103,65,ihd
cvd_ihd_65,2100,2.38317093953168,1.50801336418368,5.32341906308864,65,ihd
cvd_ihd_65,2200,2.42001404787087,1.50801236465923,5.50654595840964,65,ihd
cvd_ihd_65,2300,2.45685715621006,1.50801136513472,5.68967285373063,65,ihd
cvd_ihd_65,2400,2.49370026454925,1.50801036561028,5.87279974905152,65,ihd
cvd_ihd_65,2500,2.53054337288843,1.50800936608572,6.05592664437251,65,ihd
cvd_ihd_70,0,1,1,1,70,ihd
cvd_ihd_70,0.01,1.00015017678985,1.00007149588116,1.00027123673906,70,ihd
cvd_ihd_70,0.02,1.00030031997851,1.00014299169246,1.00054236797982,70,ihd
cvd_ihd_70,0.03,1.00045042957108,1.00021448743392,1.00081339374529,70,ihd
cvd_ihd_70,0.04,1.00060050557265,1.00028598310554,1.00108431405849,70,ihd
cvd_ihd_70,0.05,1.00075054798833,1.00035747870736,1.00135512894244,70,ihd
cvd_ihd_70,0.06,1.00090055682321,1.00042897423939,1.00162583842017,70,ihd
cvd_ihd_70,0.07,1.00105053208239,1.00050046970164,1.00189644251469,70,ihd
cvd_ihd_70,0.08,1.00120047377096,1.00057196509413,1.00216694124902,70,ihd
cvd_ihd_70,0.09,1.00135038189403,1.00064346041687,1.00243733464619,70,ihd
cvd_ihd_70,0.1,1.0015002564567,1.00071495566989,1.00270762272921,70,ihd
cvd_ihd_70,0.11,1.00165009746405,1.0007864508532,1.0029778055211,70,ihd
cvd_ihd_70,0.12,1.00179990492119,1.00085794596681,1.00324788304489,70,ihd
cvd_ihd_70,0.13,1.00194967883322,1.00092944101075,1.00351785532359,70,ihd
cvd_ihd_70,0.14,1.00209941920524,1.00100093598502,1.00378772238022,70,ihd
cvd_ihd_70,0.15,1.00224912604233,1.00107243088966,1.00405748423781,70,ihd
cvd_ihd_70,0.16,1.0023987993496,1.00114392572466,1.00432714091938,70,ihd
cvd_ihd_70,0.17,1.00254843913215,1.00121542049006,1.00459669244794,70,ihd
cvd_ihd_70,0.18,1.00269804539508,1.00128691518586,1.00486613884651,70,ihd
cvd_ihd_70,0.19,1.00284761814348,1.00135840981208,1.00513548013812,70,ihd
